temps (ms);temps;ACTU;MILIEU;MILIEU;LASER;LASERR
231.53;231.83;34.72;31.77;31.92;30.79;30.69
231.68;231.98;34.82;31.77;31.92;30.7;30.6
231.83;232.13;34.72;31.86;32.01;30.7;30.6
231.97;232.27;34.72;31.77;31.92;30.7;30.6
232.13;232.43;34.72;31.77;31.92;30.79;30.69
232.28;232.58;34.72;31.86;32.01;30.79;30.69
232.43;232.73;34.72;31.86;32.01;30.7;30.6
232.58;232.88;34.72;31.86;32.01;30.7;30.6
232.72;233.02;34.72;31.77;31.92;30.79;30.69
232.88;233.18;34.72;31.77;31.92;30.79;30.69
233.03;233.33;34.72;31.77;31.92;30.7;30.6
233.18;233.48;34.62;31.86;32.01;30.7;30.6
233.33;233.63;34.72;31.77;31.92;30.79;30.69
233.47;233.77;34.72;31.77;31.92;30.79;30.69
233.63;233.93;34.72;31.77;31.92;30.79;30.69
233.78;234.08;34.62;31.86;32.01;30.79;30.69
233.93;234.23;34.62;31.77;31.92;30.79;30.69
234.08;234.38;34.72;31.86;32.01;30.79;30.69
234.22;234.52;34.62;31.77;31.92;30.79;30.69
234.38;234.68;34.62;31.86;32.01;30.79;30.69
234.52;234.82;34.62;31.86;32.01;30.7;30.6
234.68;234.98;34.62;31.86;32.01;30.79;30.69
234.82;235.12;34.62;31.77;31.92;30.79;30.69
234.97;235.27;34.62;31.86;32.01;30.79;30.69
235.12;235.42;34.62;31.86;32.01;30.7;30.6
235.28;235.58;34.62;31.86;32.01;30.79;30.69
235.42;235.72;34.62;31.86;32.01;30.79;30.69
235.58;235.88;34.62;31.86;32.01;30.79;30.69
235.72;236.02;34.52;31.86;32.01;30.79;30.69
235.87;236.17;34.62;31.86;32.01;30.79;30.69
236.02;236.32;34.52;31.77;31.92;30.79;30.69
236.17;236.47;34.62;31.86;32.01;30.79;30.69
236.32;236.62;34.52;31.86;32.01;30.79;30.69
236.47;236.77;34.52;31.86;32.01;30.79;30.69
236.62;236.92;34.62;31.86;32.01;30.79;30.69
236.77;237.07;34.62;31.86;32.01;30.7;30.6
236.92;237.22;34.52;31.86;32.01;30.79;30.69
237.07;237.37;34.62;31.86;32.01;30.79;30.69
237.22;237.52;34.62;31.86;32.01;30.79;30.69
237.37;237.67;34.62;31.86;32.01;30.79;30.69
237.52;237.82;34.52;31.86;32.01;30.79;30.69
237.67;237.97;34.52;31.86;32.01;30.79;30.69
237.82;238.12;34.62;31.86;32.01;30.79;30.69
237.97;238.27;34.62;31.86;32.01;30.79;30.69
238.12;238.42;34.62;31.86;32.01;30.79;30.69
238.27;238.57;34.52;31.86;32.01;30.89;30.79
238.42;238.72;34.62;31.86;32.01;30.79;30.69
238.57;238.87;34.62;31.86;32.01;30.79;30.69
238.72;239.02;34.62;31.86;32.01;30.79;30.69
238.87;239.17;34.52;31.86;32.01;30.79;30.69
239.02;239.32;34.62;31.86;32.01;30.79;30.69
239.17;239.47;34.62;31.86;32.01;30.79;30.69
239.32;239.62;34.62;31.86;32.01;30.79;30.69
239.47;239.77;34.62;31.86;32.01;30.79;30.69
239.62;239.92;34.62;31.86;32.01;30.79;30.69
239.77;240.07;34.62;31.86;32.01;30.89;30.79
239.92;240.22;34.72;31.86;32.01;30.79;30.69
240.07;240.37;34.62;31.96;32.11;30.79;30.69
240.22;240.52;34.72;31.96;32.11;30.79;30.69
240.37;240.67;34.62;31.86;32.01;30.79;30.69
240.52;240.82;34.62;31.96;32.11;30.89;30.79
240.67;240.97;34.72;31.96;32.11;30.79;30.69
240.82;241.12;34.72;31.96;32.11;30.89;30.79
240.97;241.27;34.72;31.96;32.11;30.79;30.69
241.12;241.42;34.72;31.96;32.11;30.89;30.79
241.27;241.57;34.72;31.96;32.11;30.79;30.69
241.42;241.72;34.62;31.96;32.11;30.79;30.69
241.57;241.87;34.72;31.96;32.11;30.79;30.69
241.72;242.02;34.72;31.96;32.11;30.79;30.69
241.87;242.17;34.72;31.96;32.11;30.89;30.79
242.02;242.32;34.72;31.96;32.11;30.79;30.69
242.17;242.47;34.72;31.96;32.11;30.79;30.69
242.32;242.62;34.72;31.96;32.11;30.89;30.79
242.47;242.77;34.72;31.96;32.11;30.89;30.79
242.62;242.92;34.72;31.96;32.11;30.89;30.79
242.77;243.07;34.72;31.96;32.11;30.89;30.79
242.92;243.22;34.82;31.96;32.11;30.89;30.79
243.07;243.37;34.82;31.96;32.11;30.89;30.79
243.22;243.52;34.82;31.96;32.11;30.89;30.79
243.37;243.67;34.82;31.96;32.11;30.89;30.79
243.52;243.82;34.82;31.96;32.11;30.89;30.79
243.67;243.97;34.82;31.96;32.11;30.98;30.88
243.82;244.12;34.82;31.96;32.11;30.89;30.79
243.97;244.27;34.82;31.96;32.11;30.98;30.88
244.12;244.42;34.82;31.96;32.11;30.89;30.79
244.27;244.57;34.82;31.96;32.11;30.98;30.88
244.42;244.72;34.82;31.96;32.11;30.98;30.88
244.57;244.87;34.82;31.96;32.11;30.98;30.88
244.72;245.02;34.82;31.96;32.11;30.89;30.79
244.87;245.17;34.91;31.96;32.11;30.98;30.88
245.02;245.32;34.82;31.96;32.11;30.98;30.88
245.17;245.47;34.91;31.96;32.11;30.98;30.88
245.32;245.62;34.82;31.96;32.11;30.98;30.88
245.47;245.77;34.91;32.05;32.2;30.98;30.88
245.62;245.92;34.91;31.96;32.11;30.98;30.88
245.77;246.07;34.91;31.96;32.11;30.98;30.88
245.92;246.22;34.91;32.05;32.2;30.98;30.88
246.07;246.37;34.82;31.96;32.11;30.98;30.88
246.22;246.52;34.91;32.05;32.2;30.98;30.88
246.37;246.67;34.91;31.96;32.11;30.98;30.88
246.52;246.82;34.82;32.05;32.2;30.98;30.88
246.67;246.97;34.91;32.05;32.2;30.98;30.88
246.82;247.12;34.91;32.05;32.2;30.98;30.88
246.97;247.27;34.91;32.05;32.2;30.98;30.88
247.12;247.42;34.91;32.05;32.2;30.98;30.88
247.27;247.57;34.91;32.05;32.2;30.98;30.88
247.42;247.72;34.91;32.05;32.2;30.98;30.88
247.57;247.87;34.91;32.05;32.2;30.98;30.88
247.72;248.02;34.91;32.05;32.2;31.07;30.97
247.87;248.17;34.91;32.05;32.2;30.98;30.88
248.02;248.32;34.91;32.05;32.2;30.98;30.88
248.17;248.47;34.91;32.05;32.2;30.98;30.88
248.32;248.62;34.91;31.96;32.11;30.98;30.88
248.47;248.77;34.91;32.05;32.2;31.07;30.97
248.62;248.92;34.91;32.05;32.2;30.98;30.88
248.77;249.07;34.91;32.05;32.2;30.98;30.88
248.92;249.22;34.91;32.05;32.2;31.07;30.97
249.07;249.37;34.91;32.05;32.2;30.98;30.88
249.22;249.52;34.91;32.05;32.2;30.98;30.88
249.37;249.67;34.91;32.05;32.2;30.98;30.88
249.52;249.82;35.01;32.05;32.2;31.07;30.97
249.67;249.97;34.91;32.05;32.2;30.98;30.88
249.82;250.12;34.91;32.05;32.2;30.98;30.88
249.97;250.27;34.91;32.05;32.2;31.07;30.97
250.12;250.42;34.91;32.05;32.2;30.98;30.88
250.27;250.57;34.91;32.05;32.2;31.07;30.97
250.42;250.72;34.91;32.05;32.2;31.07;30.97
250.57;250.87;34.91;32.05;32.2;30.98;30.88
250.72;251.02;34.91;32.05;32.2;31.07;30.97
250.87;251.17;35.01;32.05;32.2;31.07;30.97
251.02;251.32;34.91;32.05;32.2;31.07;30.97
251.17;251.47;34.91;32.05;32.2;30.98;30.88
251.32;251.62;34.91;32.15;32.3;31.07;30.97
251.47;251.77;34.91;32.05;32.2;31.07;30.97
251.62;251.92;34.91;32.15;32.3;31.07;30.97
251.77;252.07;34.91;32.05;32.2;31.07;30.97
251.92;252.22;34.91;32.05;32.2;31.07;30.97
252.07;252.37;34.91;32.05;32.2;31.07;30.97
252.22;252.52;34.91;32.05;32.2;31.07;30.97
252.37;252.67;34.91;32.15;32.3;31.07;30.97
252.52;252.82;34.91;32.15;32.3;31.07;30.97
252.67;252.97;34.91;32.05;32.2;31.07;30.97
252.82;253.12;34.91;32.05;32.2;31.07;30.97
252.97;253.27;34.91;32.15;32.3;31.07;30.97
253.12;253.42;34.91;32.15;32.3;31.07;30.97
253.27;253.57;34.91;32.05;32.2;31.07;30.97
253.42;253.72;34.91;32.05;32.2;31.07;30.97
253.57;253.87;34.91;32.15;32.3;31.07;30.97
253.72;254.02;34.91;32.15;32.3;31.07;30.97
253.87;254.17;34.91;32.15;32.3;31.07;30.97
254.02;254.32;34.91;32.05;32.2;31.07;30.97
254.17;254.47;34.91;32.15;32.3;31.17;31.07
254.32;254.62;34.91;32.15;32.3;31.07;30.97
254.47;254.77;34.91;32.05;32.2;31.07;30.97
254.62;254.92;34.91;32.05;32.2;31.17;31.07
254.77;255.07;34.91;32.15;32.3;31.07;30.97
254.92;255.22;34.91;32.15;32.3;31.17;31.07
255.07;255.37;34.91;32.15;32.3;31.07;30.97
255.22;255.52;34.91;32.15;32.3;31.17;31.07
255.37;255.67;34.91;32.15;32.3;31.17;31.07
255.52;255.82;34.91;32.15;32.3;31.17;31.07
255.67;255.97;34.91;32.05;32.2;31.17;31.07
255.82;256.12;35.01;32.15;32.3;31.17;31.07
255.97;256.27;34.91;32.05;32.2;31.17;31.07
256.12;256.42;34.91;32.15;32.3;31.17;31.07
256.27;256.57;34.91;32.15;32.3;31.07;30.97
256.42;256.72;35.01;32.15;32.3;31.17;31.07
256.57;256.87;34.91;32.05;32.2;31.17;31.07
256.72;257.02;34.91;32.15;32.3;31.17;31.07
256.87;257.17;34.91;32.15;32.3;31.17;31.07
257.02;257.32;34.91;32.15;32.3;31.17;31.07
257.17;257.47;35.01;32.15;32.3;31.17;31.07
257.32;257.62;34.91;32.15;32.3;31.17;31.07
257.47;257.77;34.91;32.15;32.3;31.17;31.07
257.62;257.92;35.01;32.15;32.3;31.17;31.07
257.77;258.07;35.01;32.15;32.3;31.17;31.07
257.92;258.22;34.91;32.15;32.3;31.17;31.07
258.07;258.37;35.01;32.15;32.3;31.17;31.07
258.22;258.52;34.91;32.15;32.3;31.17;31.07
258.37;258.67;35.01;32.15;32.3;31.17;31.07
258.52;258.82;35.01;32.15;32.3;31.17;31.07
258.67;258.97;35.01;32.15;32.3;31.17;31.07
258.82;259.12;35.01;32.15;32.3;31.17;31.07
258.97;259.27;35.01;32.15;32.3;31.17;31.07
259.12;259.42;35.01;32.15;32.3;31.17;31.07
259.27;259.57;35.01;32.15;32.3;31.17;31.07
259.42;259.72;35.01;32.15;32.3;31.17;31.07
259.57;259.87;35.01;32.15;32.3;31.17;31.07
259.72;260.02;35.11;32.15;32.3;31.17;31.07
259.87;260.17;35.11;32.15;32.3;31.17;31.07
260.02;260.32;35.01;32.15;32.3;31.17;31.07
260.17;260.47;35.11;32.15;32.3;31.17;31.07
260.32;260.62;35.01;32.15;32.3;31.17;31.07
260.47;260.77;35.11;32.15;32.3;31.17;31.07
260.62;260.92;35.11;32.24;32.39;31.26;31.16
260.77;261.07;35.11;32.15;32.3;31.17;31.07
260.92;261.22;35.11;32.15;32.3;31.17;31.07
261.07;261.37;35.11;32.15;32.3;31.26;31.16
261.22;261.52;35.11;32.24;32.39;31.17;31.07
261.37;261.67;35.11;32.15;32.3;31.17;31.07
261.52;261.82;35.11;32.15;32.3;31.17;31.07
261.67;261.97;35.11;32.24;32.39;31.26;31.16
261.82;262.12;35.11;32.24;32.39;31.17;31.07
261.97;262.27;35.11;32.24;32.39;31.26;31.16
262.12;262.42;35.11;32.24;32.39;31.17;31.07
262.27;262.57;35.11;32.24;32.39;31.26;31.16
262.42;262.72;35.11;32.24;32.39;31.26;31.16
262.56;262.86;35.11;32.24;32.39;31.26;31.16
262.72;263.02;35.11;32.24;32.39;31.26;31.16
262.87;263.17;35.11;32.24;32.39;31.36;31.26
263.02;263.32;35.11;32.24;32.39;31.26;31.16
263.17;263.47;35.11;32.24;32.39;31.26;31.16
263.31;263.61;35.11;32.24;32.39;31.17;31.07
263.47;263.77;35.21;32.24;32.39;31.26;31.16
263.62;263.92;35.21;32.24;32.39;31.26;31.16
263.77;264.07;35.21;32.24;32.39;31.26;31.16
263.92;264.22;35.21;32.24;32.39;31.26;31.16
264.07;264.37;35.21;32.24;32.39;31.26;31.16
264.22;264.52;35.21;32.24;32.39;31.36;31.26
264.37;264.67;35.21;32.24;32.39;31.26;31.16
264.52;264.82;35.21;32.24;32.39;31.26;31.16
264.67;264.97;35.21;32.24;32.39;31.26;31.16
264.81;265.11;35.21;32.24;32.39;31.26;31.16
264.97;265.27;35.21;32.24;32.39;31.26;31.16
265.12;265.42;35.11;32.34;32.49;31.26;31.16
265.27;265.57;35.21;32.34;32.49;31.26;31.16
265.42;265.72;35.21;32.24;32.39;31.36;31.26
265.56;265.86;35.21;32.34;32.49;31.26;31.16
265.71;266.01;35.21;32.34;32.49;31.26;31.16
265.87;266.17;35.21;32.34;32.49;31.26;31.16
266.01;266.31;35.21;32.34;32.49;31.26;31.16
266.17;266.47;35.21;32.34;32.49;31.26;31.16
266.31;266.61;35.11;32.34;32.49;31.36;31.26
266.47;266.77;35.21;32.34;32.49;31.26;31.16
266.61;266.91;35.21;32.34;32.49;31.26;31.16
266.77;267.07;35.21;32.34;32.49;31.36;31.26
266.91;267.21;35.21;32.34;32.49;31.36;31.26
267.06;267.36;35.21;32.34;32.49;31.36;31.26
267.21;267.51;35.11;32.34;32.49;31.26;31.16
267.36;267.66;35.21;32.34;32.49;31.36;31.26
267.51;267.81;35.21;32.34;32.49;31.36;31.26
267.66;267.96;35.21;32.34;32.49;31.36;31.26
267.81;268.11;35.21;32.34;32.49;31.36;31.26
267.96;268.26;35.21;32.34;32.49;31.36;31.26
268.11;268.41;35.21;32.34;32.49;31.36;31.26
268.26;268.56;35.21;32.34;32.49;31.36;31.26
268.41;268.71;35.21;32.34;32.49;31.36;31.26
268.56;268.86;35.21;32.34;32.49;31.26;31.16
268.71;269.01;35.21;32.34;32.49;31.36;31.26
268.86;269.16;35.21;32.34;32.49;31.36;31.26
269.01;269.31;35.21;32.34;32.49;31.26;31.16
269.16;269.46;35.21;32.34;32.49;31.26;31.16
269.31;269.61;35.21;32.34;32.49;31.36;31.26
269.46;269.76;35.21;32.34;32.49;31.26;31.16
269.61;269.91;35.21;32.43;32.58;31.36;31.26
269.76;270.06;35.21;32.43;32.58;31.36;31.26
269.91;270.21;35.21;32.43;32.58;31.36;31.26
270.06;270.36;35.21;32.43;32.58;31.36;31.26
270.21;270.51;35.21;32.43;32.58;31.26;31.16
270.36;270.66;35.21;32.43;32.58;31.36;31.26
270.51;270.81;35.31;32.43;32.58;31.36;31.26
270.66;270.96;35.21;32.43;32.58;31.36;31.26
270.81;271.11;35.21;32.43;32.58;31.36;31.26
270.96;271.26;35.21;32.43;32.58;31.36;31.26
271.11;271.41;35.21;32.43;32.58;31.36;31.26
271.26;271.56;35.21;32.43;32.58;31.36;31.26
271.41;271.71;35.21;32.43;32.58;31.36;31.26
271.56;271.86;35.21;32.43;32.58;31.36;31.26
271.71;272.01;35.21;32.43;32.58;31.36;31.26
271.86;272.16;35.21;32.43;32.58;31.36;31.26
272.01;272.31;35.21;32.43;32.58;31.36;31.26
272.16;272.46;35.21;32.43;32.58;31.36;31.26
272.31;272.61;35.21;32.43;32.58;31.36;31.26
272.46;272.76;35.31;32.43;32.58;31.36;31.26
272.61;272.91;35.21;32.43;32.58;31.36;31.26
272.76;273.06;35.21;32.43;32.58;31.36;31.26
272.91;273.21;35.21;32.43;32.58;31.36;31.26
273.06;273.36;35.21;32.43;32.58;31.36;31.26
273.21;273.51;35.31;32.43;32.58;31.36;31.26
273.36;273.66;35.31;32.43;32.58;31.45;31.35
273.51;273.81;35.21;32.43;32.58;31.36;31.26
273.66;273.96;35.31;32.43;32.58;31.36;31.26
273.81;274.11;35.31;32.43;32.58;31.36;31.26
273.96;274.26;35.31;32.43;32.58;31.36;31.26
274.11;274.41;35.31;32.43;32.58;31.36;31.26
274.26;274.56;35.31;32.43;32.58;31.36;31.26
274.41;274.71;35.31;32.43;32.58;31.45;31.35
274.56;274.86;35.31;32.43;32.58;31.45;31.35
274.71;275.01;35.31;32.43;32.58;31.36;31.26
274.86;275.16;35.31;32.43;32.58;31.36;31.26
275.01;275.31;35.31;32.43;32.58;31.36;31.26
275.16;275.46;35.31;32.43;32.58;31.36;31.26
275.31;275.61;35.31;32.43;32.58;31.36;31.26
275.46;275.76;35.31;32.43;32.58;31.45;31.35
275.61;275.91;35.31;32.43;32.58;31.36;31.26
275.76;276.06;35.41;32.43;32.58;31.45;31.35
275.91;276.21;35.31;32.43;32.58;31.36;31.26
276.06;276.36;35.31;32.43;32.58;31.36;31.26
276.21;276.51;35.31;32.43;32.58;31.45;31.35
276.36;276.66;35.31;32.43;32.58;31.45;31.35
276.51;276.81;35.31;32.43;32.58;31.45;31.35
276.66;276.96;35.31;32.43;32.58;31.45;31.35
276.81;277.11;35.31;32.53;32.68;31.36;31.26
276.96;277.26;35.31;32.53;32.68;31.36;31.26
277.11;277.41;35.41;32.43;32.58;31.45;31.35
277.26;277.56;35.31;32.43;32.58;31.45;31.35
277.41;277.71;35.31;32.53;32.68;31.45;31.35
277.56;277.86;35.41;32.53;32.68;31.45;31.35
277.71;278.01;35.31;32.43;32.58;31.45;31.35
277.86;278.16;35.31;32.53;32.68;31.45;31.35
278.01;278.31;35.31;32.53;32.68;31.45;31.35
278.16;278.46;35.31;32.53;32.68;31.45;31.35
278.31;278.61;35.31;32.53;32.68;31.45;31.35
278.46;278.76;35.31;32.53;32.68;31.45;31.35
278.61;278.91;35.31;32.53;32.68;31.45;31.35
278.76;279.06;35.41;32.53;32.68;31.45;31.35
278.91;279.21;35.41;32.53;32.68;31.45;31.35
279.06;279.36;35.41;32.53;32.68;31.45;31.35
279.21;279.51;35.31;32.53;32.68;31.45;31.35
279.36;279.66;35.41;32.53;32.68;31.45;31.35
279.51;279.81;35.41;32.53;32.68;31.36;31.26
279.66;279.96;35.41;32.63;32.78;31.45;31.35
279.81;280.11;35.41;32.53;32.68;31.45;31.35
279.96;280.26;35.41;32.53;32.68;31.45;31.35
280.11;280.41;35.41;32.53;32.68;31.45;31.35
280.26;280.56;35.41;32.53;32.68;31.45;31.35
280.41;280.71;35.41;32.53;32.68;31.45;31.35
280.56;280.86;35.41;32.53;32.68;31.36;31.26
280.71;281.01;35.41;32.63;32.78;31.45;31.35
280.86;281.16;35.41;32.53;32.68;31.45;31.35
281.01;281.31;35.41;32.53;32.68;31.45;31.35
281.16;281.46;35.41;32.63;32.78;31.45;31.35
281.31;281.61;35.41;32.53;32.68;31.45;31.35
281.46;281.76;35.51;32.63;32.78;31.45;31.35
281.61;281.91;35.41;32.53;32.68;31.45;31.35
281.76;282.06;35.41;32.63;32.78;31.45;31.35
281.91;282.21;35.41;32.63;32.78;31.45;31.35
282.06;282.36;35.41;32.63;32.78;31.45;31.35
282.21;282.51;35.41;32.63;32.78;31.45;31.35
282.36;282.66;35.41;32.53;32.68;31.54;31.44
282.51;282.81;35.41;32.63;32.78;31.45;31.35
282.66;282.96;35.41;32.63;32.78;31.45;31.35
282.81;283.11;35.51;32.63;32.78;31.45;31.35
282.96;283.26;35.41;32.53;32.68;31.45;31.35
283.11;283.41;35.51;32.63;32.78;31.54;31.44
283.26;283.56;35.51;32.63;32.78;31.45;31.35
283.41;283.71;35.51;32.63;32.78;31.45;31.35
283.56;283.86;35.51;32.63;32.78;31.45;31.35
283.71;284.01;35.51;32.53;32.68;31.45;31.35
283.86;284.16;35.41;32.63;32.78;31.45;31.35
284.01;284.31;35.51;32.63;32.78;31.45;31.35
284.16;284.46;35.51;32.63;32.78;31.45;31.35
284.31;284.61;35.51;32.63;32.78;31.45;31.35
284.46;284.76;35.51;32.63;32.78;31.45;31.35
284.61;284.91;35.51;32.63;32.78;31.45;31.35
284.76;285.06;35.51;32.63;32.78;31.45;31.35
284.91;285.21;35.51;32.63;32.78;31.45;31.35
285.06;285.36;35.51;32.63;32.78;31.45;31.35
285.21;285.51;35.41;32.63;32.78;31.45;31.35
285.36;285.66;35.51;32.63;32.78;31.45;31.35
285.51;285.81;35.51;32.63;32.78;31.45;31.35
285.66;285.96;35.51;32.63;32.78;31.45;31.35
285.81;286.11;35.51;32.63;32.78;31.45;31.35
285.96;286.26;35.51;32.63;32.78;31.45;31.35
286.11;286.41;35.51;32.63;32.78;31.45;31.35
286.26;286.56;35.51;32.63;32.78;31.45;31.35
286.41;286.71;35.51;32.63;32.78;31.45;31.35
286.56;286.86;35.51;32.63;32.78;31.54;31.44
286.71;287.01;35.51;32.63;32.78;31.45;31.35
286.86;287.16;35.51;32.63;32.78;31.54;31.44
287.01;287.31;35.51;32.63;32.78;31.54;31.44
287.16;287.46;35.51;32.63;32.78;31.45;31.35
287.31;287.61;35.51;32.63;32.78;31.45;31.35
287.46;287.76;35.51;32.63;32.78;31.54;31.44
287.61;287.91;35.51;32.63;32.78;31.54;31.44
287.76;288.06;35.51;32.63;32.78;31.54;31.44
287.91;288.21;35.51;32.72;32.87;31.54;31.44
288.06;288.36;35.61;32.63;32.78;31.45;31.35
288.21;288.51;35.51;32.63;32.78;31.54;31.44
288.36;288.66;35.51;32.63;32.78;31.54;31.44
288.51;288.81;35.51;32.63;32.78;31.45;31.35
288.66;288.96;35.51;32.63;32.78;31.54;31.44
288.81;289.11;35.51;32.63;32.78;31.54;31.44
288.96;289.26;35.51;32.72;32.87;31.54;31.44
289.11;289.41;35.51;32.63;32.78;31.54;31.44
289.26;289.56;35.51;32.63;32.78;31.45;31.35
289.41;289.71;35.51;32.72;32.87;31.45;31.35
289.56;289.86;35.51;32.72;32.87;31.45;31.35
289.71;290.01;35.51;32.72;32.87;31.54;31.44
289.86;290.16;35.61;32.72;32.87;31.54;31.44
290.01;290.31;35.51;32.72;32.87;31.54;31.44
290.16;290.46;35.51;32.63;32.78;31.54;31.44
290.31;290.61;35.51;32.72;32.87;31.45;31.35
290.46;290.76;35.51;32.63;32.78;31.45;31.35
290.61;290.91;35.51;32.72;32.87;31.54;31.44
290.76;291.06;35.51;32.72;32.87;31.54;31.44
290.91;291.21;35.61;32.72;32.87;31.54;31.44
291.06;291.36;35.51;32.72;32.87;31.54;31.44
291.21;291.51;35.51;32.72;32.87;31.45;31.35
291.36;291.66;35.61;32.72;32.87;31.54;31.44
291.51;291.81;35.61;32.72;32.87;31.54;31.44
291.66;291.96;35.51;32.72;32.87;31.54;31.44
291.81;292.11;35.61;32.72;32.87;31.54;31.44
291.96;292.26;35.61;32.72;32.87;31.54;31.44
292.11;292.41;35.61;32.72;32.87;31.45;31.35
292.26;292.56;35.51;32.72;32.87;31.54;31.44
292.41;292.71;35.61;32.72;32.87;31.54;31.44
292.56;292.86;35.61;32.72;32.87;31.54;31.44
292.71;293.01;35.51;32.72;32.87;31.54;31.44
292.86;293.16;35.51;32.72;32.87;31.54;31.44
293.01;293.31;35.51;32.72;32.87;31.54;31.44
293.16;293.46;35.61;32.72;32.87;31.54;31.44
293.31;293.61;35.61;32.72;32.87;31.64;31.54
293.46;293.76;35.51;32.72;32.87;31.64;31.54
293.61;293.91;35.51;32.72;32.87;31.54;31.44
293.75;294.05;35.61;32.72;32.87;31.54;31.44
293.91;294.21;35.61;32.72;32.87;31.54;31.44
294.06;294.36;35.51;32.72;32.87;31.64;31.54
294.21;294.51;35.61;32.72;32.87;31.54;31.44
294.36;294.66;35.51;32.72;32.87;31.54;31.44
294.5;294.8;35.61;32.72;32.87;31.64;31.54
294.66;294.96;35.61;32.72;32.87;31.64;31.54
294.81;295.11;35.51;32.72;32.87;31.54;31.44
294.96;295.26;35.51;32.72;32.87;31.64;31.54
295.11;295.41;35.51;32.72;32.87;31.54;31.44
295.26;295.56;35.61;32.72;32.87;31.64;31.54
295.4;295.7;35.51;32.72;32.87;31.64;31.54
295.56;295.86;35.51;32.72;32.87;31.64;31.54
295.71;296.01;35.61;32.72;32.87;31.64;31.54
295.86;296.16;35.61;32.72;32.87;31.64;31.54
296;296.3;35.51;32.72;32.87;31.64;31.54
296.15;296.45;35.51;32.72;32.87;31.64;31.54
296.31;296.61;35.51;32.72;32.87;31.64;31.54
296.46;296.76;35.51;32.72;32.87;31.64;31.54
296.61;296.91;35.51;32.72;32.87;31.64;31.54
296.75;297.05;35.51;32.82;32.97;31.73;31.63
296.9;297.2;35.61;32.72;32.87;31.64;31.54
297.06;297.36;35.51;32.72;32.87;31.64;31.54
297.2;297.5;35.61;32.72;32.87;31.64;31.54
297.36;297.66;35.51;32.72;32.87;31.64;31.54
297.5;297.8;35.51;32.82;32.97;31.64;31.54
297.65;297.95;35.51;32.72;32.87;31.64;31.54
297.8;298.1;35.61;32.72;32.87;31.64;31.54
297.96;298.26;35.51;32.72;32.87;31.64;31.54
298.1;298.4;35.51;32.82;32.97;31.64;31.54
298.25;298.55;35.61;32.72;32.87;31.54;31.44
298.4;298.7;35.61;32.82;32.97;31.64;31.54
298.55;298.85;35.61;32.72;32.87;31.64;31.54
298.7;299;35.61;32.72;32.87;31.64;31.54
298.85;299.15;35.61;32.82;32.97;31.64;31.54
299;299.3;35.61;32.82;32.97;31.54;31.44
299.15;299.45;35.61;32.72;32.87;31.64;31.54
299.3;299.6;35.61;32.72;32.87;31.64;31.54
299.45;299.75;35.61;32.72;32.87;31.64;31.54
299.6;299.9;35.61;32.82;32.97;31.64;31.54
299.75;300.05;35.61;32.82;32.97;31.64;31.54
299.9;300.2;35.61;32.82;32.97;31.64;31.54
300.05;300.35;35.61;32.82;32.97;31.64;31.54
300.2;300.5;35.71;32.82;32.97;31.64;31.54
300.35;300.65;35.71;32.82;32.97;31.64;31.54
300.5;300.8;35.61;32.72;32.87;31.64;31.54
300.65;300.95;35.61;32.82;32.97;31.64;31.54
300.8;301.1;35.61;32.82;32.97;31.64;31.54
300.95;301.25;35.71;32.72;32.87;31.64;31.54
301.1;301.4;35.61;32.72;32.87;31.64;31.54
301.25;301.55;35.61;32.82;32.97;31.64;31.54
301.4;301.7;35.61;32.82;32.97;31.73;31.63
301.55;301.85;35.61;32.82;32.97;31.73;31.63
301.7;302;35.71;32.82;32.97;31.73;31.63
301.85;302.15;35.61;32.82;32.97;31.64;31.54
302;302.3;35.61;32.82;32.97;31.73;31.63
302.15;302.45;35.71;32.82;32.97;31.64;31.54
302.3;302.6;35.61;32.82;32.97;31.64;31.54
302.45;302.75;35.61;32.82;32.97;31.64;31.54
302.6;302.9;35.61;32.82;32.97;31.73;31.63
302.75;303.05;35.61;32.82;32.97;31.64;31.54
302.9;303.2;35.71;32.82;32.97;31.64;31.54
303.05;303.35;35.61;32.82;32.97;31.73;31.63
303.2;303.5;35.61;32.82;32.97;31.64;31.54
303.35;303.65;35.61;32.82;32.97;31.73;31.63
303.5;303.8;35.71;32.82;32.97;31.64;31.54
303.65;303.95;35.61;32.82;32.97;31.73;31.63
303.8;304.1;35.61;32.82;32.97;31.73;31.63
303.95;304.25;35.61;32.82;32.97;31.73;31.63
304.1;304.4;35.71;32.91;33.06;31.73;31.63
304.25;304.55;35.71;32.82;32.97;31.73;31.63
304.4;304.7;35.71;32.82;32.97;31.64;31.54
304.55;304.85;35.61;32.82;32.97;31.73;31.63
304.7;305;35.71;32.82;32.97;31.73;31.63
304.85;305.15;35.61;32.82;32.97;31.64;31.54
305;305.3;35.61;32.82;32.97;31.73;31.63
305.15;305.45;35.71;32.82;32.97;31.64;31.54
305.3;305.6;35.61;32.82;32.97;31.73;31.63
305.45;305.75;35.71;32.82;32.97;31.64;31.54
305.6;305.9;35.61;32.82;32.97;31.73;31.63
305.75;306.05;35.71;32.82;32.97;31.73;31.63
305.9;306.2;35.61;32.82;32.97;31.73;31.63
306.05;306.35;35.71;32.82;32.97;31.73;31.63
306.2;306.5;35.71;32.82;32.97;31.73;31.63
